EPA ID,Site ID,Name,Address,City,County,FIPS,State,ZIP code,Latitude,Longitude,NPL status,NPL status date,HRS score
CAD980893275,0902228,SULPHUR BANK MERCURY MINE,SULPHUR BANK ROAD,CLEARLAKE OAKS,LAKE,06033,CA,95422,39.0055,-122.6703,Final,08/30/90,44.42
CAD980894679,0902249,WESTERN PACIFIC RAILROAD CO.,SEC 19 T19N R4E 2 MI S OF,OROVILLE,BUTTE,06007,CA,95965,39.483,-121.5525,Deleted from NPL,08/29/01,39.79
CAD980894885,0902250,SOUTH BAY ASBESTOS AREA,FT OF LIBERTY ST GUADALUPE RIV,ALVISO,SANTA CLARA,06085,CA,95002,37.4298,-121.9811,Final,06/10/86,44.68
CAD980894893,0902251,SAN FERNANDO VALLEY (AREA 1),NORTH HOLLYWOOD WELLFIELD AREA,NORTH HOLLYWOOD,LOS ANGELES,06037,CA,91601,34.19,-118.3514,Final,06/10/86,42.24
CAD980894901,0902252,SAN FERNANDO VALLEY (AREA 2),CRYSTAL SPRINGS WELLFIELD AREA,GLENDALE,LOS ANGELES,06037,CA,91209,34.1631,-118.286,Final,06/10/86,42.24
CAD980894976,0902253,SAN FERNANDO VALLEY (AREA 4),POLLOCK WELLFIELD,LOS ANGELES,LOS ANGELES,06037,CA,90086,34.112,-118.2539,Final,06/10/86,35.57
CAD980894984,0902254,SAN FERNANDO VALLEY (AREA 3),GLORIETTA WELLFIELD AREA,GLENDALE,LOS ANGELES,06037,CA,91209,34.2051,-118.2308,Deleted from NPL,10/12/04,42.24
CAD981171523,0902280,"SOLA OPTICAL USA, INC.",3600 LAKEVILLE HWY,PETALUMA,SONOMA,06097,CA,94952,38.2332,-122.5931,Deleted from NPL,10/31/13,33.39
CAD981434517,0902439,NEWMARK GROUND WATER CONTAMINATION,BUNKER HILL GROUND WATER BASIN,SAN BERNARDINO,SAN BERNARDINO,06071,CA,92408,34.1718,-117.3131,Final,03/31/89,35.57
CAD981436363,0902440,UNITED HECKATHORN CO.,8TH & WRIGHT,RICHMOND,CONTRA COSTA,06013,CA,94804,37.9226,-122.3654,Final,03/14/90,38.49
CAD981995947,0902521,RALPH GRAY TRUCKING CO.,SOWELL AVE & GOLDEN WEST ST,WESTMINSTER,ORANGE,06059,CA,92683,33.75,-118,Deleted from NPL,09/28/04,35.04
CAD981997752,0902527,MODESTO GROUND WATER CONTAMINATION,NEAR MODESTO,MODESTO,STANISLAUS,06099,CA,95351,37.6591,-120.9964,Final,03/31/89,28.9
CAD983618893,0904343,LAVA CAP MINE,14501 LAVA CAP MINE ROAD,NEVADA CITY,NEVADA,06057,CA,95959,39.228,-120.9698,Final,01/19/99,33.66
CAD990793887,0902617,FIRESTONE TIRE & RUBBER CO. (SALINAS PLANT),340 EL CAMINO REAL S,SALINAS,MONTEREY,06053,CA,93901,36.6249,-121.5901,Deleted from NPL,04/21/05,45.91
CAD990832735,0902620,"SYNERTEK, INC. (BUILDING 1)",3050 CORONADO BLVD,SANTA CLARA,SANTA CLARA,06085,CA,95051,37.3773,-121.9719,Final,10/04/89,31.94
CAN000905902,0905902,SOUTHERN AVENUE INDUSTRIAL AREA,5211 SOUTHERN AVENUE,SOUTH GATE,LOS ANGELES,06037,CA,90280,33.9461,-118.1766,Final,05/10/12,50
CAN000905945,0905945,"ROCKETS, FIREWORKS, AND FLARES SITE",3196 NORTH LOCUST AVENUE,RIALTO,SAN BERNARDINO,06071,CA,92377,34.1542,-117.4142,Final,09/23/09,50
CAN000906063,0906063,BLUE LEDGE MINE,"SECTIONS 34, TOWNSHIP 48 N, RANGE 11 W 3",ROGUE RIVER-SISKIYOU NF,SISKIYOU,06093,CA,96086,41.9652,-123.1016,Final,09/16/11,50.28
CAT000612184,0902632,INTEL CORP. (SANTA CLARA III),2880 NORTHWESTERN PKWY,SANTA CLARA,SANTA CLARA,06085,CA,95051,37.3737,-121.9717,Final,06/10/86,31.94
CAT000646208,0902660,LIQUID GOLD OIL CORP.,HOFFMAN BLVD & S 47TH ST,RICHMOND,CONTRA COSTA,06013,CA,94804,37.9083,-122.325,Deleted from NPL,09/11/96,43.32
CAT080012024,0902673,"OPERATING INDUSTRIES, INC., LANDFILL",900 N POTRERO GRANDE DR,MONTEREY PARK,LOS ANGELES,06037,CA,91754,34.0333,-118.1055,Final,06/10/86,57.22
CAT080012826,0902680,STRINGFELLOW,3490 PYRITE ST,MIRA LOMA,RIVERSIDE,06065,CA,91752,34.023,-117.4583,Final,09/08/83,0
CAT080034234,0902708,"ADVANCED MICRO DEVICES, INC. (BUILDING 915)",915 DEGUIGNE,SUNNYVALE,SANTA CLARA,06085,CA,94086,37.3868,-122.0066,Final,08/30/90,31.94
CO0002259588,0801646,VASQUEZ BOULEVARD AND I-70,VASQUEZ BOULEVARD AND 1-70,DENVER,DENVER,08031,CO,80216,39.7916,-104.9583,Final,07/22/99,50
CO0002378230,0801669,STANDARD MINE,"COUNTY ROAD 12, RUBY MINING DISITRICT",GUNNISON NATIONAL FOREST,GUNNISON,08051,CO,81224,38.8791,-107.0738,Final,09/14/05,50
CO5210020769,0800357,ROCKY MOUNTAIN ARSENAL (USARMY),IMMED N STAPLETON INTL ARPT,ADAMS COUNTY,ADAMS,08001,CO,80022,39.8355,-104.8842,Final,07/22/87,58.15
CO7570090038,0800359,AIR FORCE PLANT PJKS,12275 SOUTH HIGHWAY 75,LITTLETON,JEFFERSON,08059,CO,80127,39.5142,-105.1337,Final,11/21/89,42.93
CO7890010526,0800360,ROCKY FLATS PLANT (USDOE),HWY 93 BETWEEN GOLDEN&BOULDER,GOLDEN,JEFFERSON,08059,CO,80402,39.8941,-105.2017,Final,10/04/89,64.32
COD000110254,0800030,BRODERICK WOOD PRODUCTS,5600 HURON ST,DENVER,ADAMS,08001,CO,80221,39.8148,-104.9989,Final,09/21/84,35.13
COD007063274,0800076,URAVAN URANIUM PROJECT (UNION CARBIDE CORP.),NEAR URAVAN ON HWY 141,URAVAN,MONTROSE,08085,CO,81436,38.3666,-108.7483,Final,06/10/86,43.53
COD007431620,0800866,CHEMICAL SALES CO.,4661 MONACO ST.,DENVER,DENVER,08031,CO,80216,39.7808,-104.9136,Final,08/30/90,37.93
COD042167858,0800115,LINCOLN PARK,2 MI S OF CANON CY,CANON CITY,FREMONT,08043,CO,81212,38.4,-105.2333,Final,09/21/84,31.31
COD081961518,0800159,EAGLE MINE,W OF US HWY 24,MINTURN,EAGLE,08037,CO,81645,39.5333,-106.3917,Final,06/10/86,47.19
COD980499248,0800186,LOWRY LANDFILL,4200 S GUN CLUB RD,AURORA,ARAPAHOE,08005,CO,80018,39.6433,-104.7083,Final,09/21/84,48.36
COD980499255,0800187,MARSHALL LANDFILL,1600 S 66TH STREET,BOULDER,BOULDER,08013,CO,80303,39.95,-105.2,Final,09/08/83,0
COD980667075,0800244,WOODBURY CHEMICAL CO.,5400 JACKSON ST,COMMERCE CITY,ADAMS,08001,CO,80022,39.795,-104.9424,Deleted from NPL,03/22/93,44.87
COD980716955,0800247,DENVER RADIUM SITE,VARIOUS PLACES IN DENVER,DENVER,DENVER,08031,CO,80204,39.7166,-105,Final,09/08/83,44.11
COD980717557,0800257,"CENTRAL CITY, CLEAR CREEK",NEAR TOWN,IDAHO SPRINGS,CLEAR CREEK,08019,CO,80452,39.75,-105.5,Final,09/08/83,51.39
COD980717938,0801478,CALIFORNIA GULCH,S OF CY-YAK TUNNEL DOWNSTREAM,LEADVILLE,LAKE,08065,CO,80461,39.2361,-106.2692,Final,09/08/83,55.84
COD980717953,0800260,SAND CREEK INDUSTRIAL,33RD AND DAHLIA,COMMERCE CITY,ADAMS,08001,CO,80022,39.7916,-104.9361,Deleted from NPL,12/20/96,59.65
COD980806277,0800261,SMUGGLER MOUNTAIN,SPRUCE STREET,ASPEN,PITKIN,08097,CO,81611,39.1916,-106.8107,Deleted from NPL,09/23/99,31.31
COD981551427,0800892,CAPTAIN JACK MILL,"T1N R73 W, SE 1/4 SEC. 12",WARD,BOULDER,08013,CO,80481,40.0558,-105.5036,Final,09/29/03,50.56
COD983769738,0801085,SMELTERTOWN SITE,9000 COUNTY ROAD #152,SALIDA,CHAFFEE,08015,CO,81201,38.5519,-106.0269,Proposed for NPL,02/07/92,58.56
COD983778432,0801194,SUMMITVILLE MINE,NOT AVAILABLE,RIO GRANDE COUNTY,RIO GRANDE,08105,CO,81132,37.43,-106.585,Final,05/31/94,50
CON000802630,0802630,NELSON TUNNEL/COMMODORE WASTE ROCK,NATIONAL FOREST ROAD 503.4 1 MILE NORTH,Creede,MINERAL,08079,CO,81130,37.8708,-106.94,Final,09/03/08,48.03
CON000802700,0802700,COLORADO SMELTER,INTERSTATE 25 AND SANTA FE AVENUE,PUEBLO,PUEBLO,08101,CO,81006,38.2491,-104.608,Final,12/11/14,0
CT0002055887,0102950,BROAD BROOK MILL,"110,112 MAIN ST AND 1-21 BROOKSIDE DRIVE",EAST WINDSOR,HARTFORD,09003,CT,06016,41.9166,-72.5472,Proposed for NPL,12/01/00,54.35
CT0002265551,0102953,SCOVILL INDUSTRIAL LANDFILL,STORE AVENUE,WATERBURY,NEW HAVEN,09009,CT,06705,41.5503,-73.0106,Final,07/27/00,50
CTD001153923,0100041,LINEMASTER SWITCH CORP.,29 PLAINE HILL ROAD,WOODSTOCK,WINDHAM,09015,CT,06281,41.9405,-71.9669,Final,02/21/90,33.71
CTD001186618,0100094,"RAYMARK INDUSTRIES, INC.",75 EAST MAIN STREET,STRATFORD,FAIRFIELD,09001,CT,06497,41.2012,-73.1172,Final,04/25/95,0
CTD001452093,0100108,DURHAM MEADOWS,124 MAIN ST,DURHAM,MIDDLESEX,09007,CT,06422,41.4811,-72.6813,Final,10/04/89,33.94
CTD004532610,0100121,REVERE TEXTILE PRINTS CORP.,RAILROAD AVENUE,STERLING,WINDHAM,09015,CT,06377,41.7083,-71.8291,Deleted from NPL,09/02/94,41.06
CTD009717604,0100124,SOLVENTS RECOVERY SERVICE OF NEW ENGLAND,LAZY LANE,SOUTHINGTON,HARTFORD,09003,CT,06489,41.6196,-72.878,Final,09/08/83,44.93
CTD009774969,0100125,YAWORSKI WASTE LAGOON,PACKER ROAD,CANTERBURY,WINDHAM,09015,CT,06331,41.6694,-71.9641,Final,09/08/83,36.72
CTD051316313,0100156,PRECISION PLATING CORP.,1050 HARTFORD TURNPIKE ROAD,VERNON,TOLLAND,09013,CT,06066,41.8497,-72.4479,Final,10/04/89,49.1
CTD072122062,0100180,BEACON HEIGHTS LANDFILL,BLACKBERRY HILL ROAD,BEACON FALLS,NEW HAVEN,09009,CT,06403,41.4319,-73.0352,Final,09/08/83,46.77
CTD108960972,0100201,GALLUP'S QUARRY,ROUTE 12,PLAINFIELD,WINDHAM,09015,CT,06374,41.6652,-71.9241,Final,10/04/89,46.29
CTD980521165,0100232,"LAUREL PARK, INC.",HUNTERS MTN RD,NAUGATUCK BOROUGH,NEW HAVEN,09009,CT,06770,41.4769,-73.0716,Final,09/08/83,0
CTD980669261,0100250,NUTMEG VALLEY ROAD,NUTMEG VALLEY ROAD,WOLCOTT,NEW HAVEN,09009,CT,06716,41.5748,-72.9986,Deleted from NPL,09/23/05,42.69
CTD980670806,0100251,OLD SOUTHINGTON LANDFILL,OLD TURNPIKE RD,SOUTHINGTON,HARTFORD,09003,CT,06487,41.5791,-72.8819,Final,09/21/84,54.35
CTD980670814,0100252,KELLOGG-DEERING WELL FIELD,NORWALK WATER DEPARTMENT,NORWALK,FAIRFIELD,09001,CT,06856,41.1305,-73.4319,Final,09/21/84,39.92
CTD980732333,0100255,BARKHAMSTED-NEW HARTFORD LANDFILL,ROUTE 44,BARKHAMSTED,LITCHFIELD,09005,CT,06063,41.9805,-73.0472,Final,10/04/89,38.05
CTD980906515,0100261,NEW LONDON SUBMARINE BASE,ROUTE 12 CRYSTAL LAKE RD,NEW LONDON,NEW LONDON,09011,CT,06349,41.4001,-72.087,Final,08/30/90,36.53
CTD981067317,0100265,CHESHIRE GROUND WATER CONTAMINATION,604 WEST JOHNSON AVENUE,CHESHIRE,NEW HAVEN,09009,CT,06410,41.5575,-72.9108,Deleted from NPL,07/02/97,35.57
DC9170024310,0300031,WASHINGTON NAVY YARD,"901 M STREET, SE",WASHINGTON,DISTRICT OF COLUMBIA,11001,DC,20374,38.875,-76.9875,Final,07/28/98,48.57
DE8570024010,0300191,DOVER AIR FORCE BASE,RTE 113,DOVER,KENT,10001,DE,19901,39.1277,-75.4666,Final,03/13/89,35.89
DED000605972,0300034,DELAWARE SAND & GRAVEL LANDFILL,229 GRANTHAM LANE,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.6513,-75.6027,Final,09/08/83,46.6
DED000606079,0300035,TYBOUTS CORNER LANDFILL,US RTE 13 & DEL RTE 71,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.6125,-75.6533,Final,09/08/83,0
DED041212473,0300058,"STANDARD CHLORINE OF DELAWARE, INC.",745 GOVERNOR LEA RD PO 319,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.5995,-75.6358,Final,07/22/87,35.42
DED043958388,0300061,NCR CORP. (MILLSBORO PLANT),MITCHELL RD POB 607,MILLSBORO,SUSSEX,10005,DE,19966,38.5775,-75.283,Final,07/22/87,38.21
DED058980442,0300069,NEW CASTLE SPILL,900 WILMINGTON ROAD,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.6702,-75.5616,Deleted from NPL,06/12/96,38.33
DED980494496,0300086,ARMY CREEK LANDFILL,RTE 13 + RTE 40,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.653,-75.6083,Final,09/08/83,69.92
DED980494637,0300089,SUSSEX COUNTY LANDFILL NO. 5,"BETWEEN CNTY RD 494, CNTY RD 497, SH 24",LAUREL,SUSSEX,10005,DE,19956,38.535,-75.6141,Deleted from NPL,09/28/01,28.9
DED980551667,0300091,DELAWARE CITY PVC PLANT,780 SCHOOL HOUSE ROAD,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.5861,-75.6494,Final,09/08/83,30.55
DED980552244,0300092,"KOPPERS CO., INC. (NEWPORT PLANT)",FOOT OF LINDBURG ST,NEWPORT,NEW CASTLE,10003,DE,19804,39.7047,-75.6241,Final,08/30/90,33.56
DED980555122,0300093,"E.I. DU PONT DE NEMOURS & CO., INC. (NEWPORT PIGMENT PLANT LANDFILL)",JAMES & WATER STS,NEWPORT,NEW CASTLE,10003,DE,19804,39.7083,-75.6091,Final,02/21/90,51.91
DED980693550,0300095,DOVER GAS LIGHT CO.,NEW ST,DOVER,KENT,10001,DE,19904,39.1558,-75.5277,Final,10/04/89,35.57
DED980704860,0300097,COKER'S SANITATION SERVICE LANDFILLS,COUNTY RTE 152,CHESWOLD,KENT,10001,DE,19936,39.2272,-75.6113,Deleted from NPL,08/02/11,0
DED980704951,0300101,WILDCAT LANDFILL,LEBANON RD,DOVER,KENT,10001,DE,19901,39.1208,-75.5,Deleted from NPL,03/14/03,30.61
DED980705255,0300106,NEW CASTLE STEEL,9TH & WASHINGTON STREET,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.6577,-75.5777,Deleted from NPL,03/17/89,30.4
DED980705545,0300111,TYLER REFRIGERATION PIT,GLENWOOD AVE,SMYRNA,KENT,10001,DE,19977,39.2952,-75.6188,Deleted from NPL,03/29/04,33.94
DED980713093,0300123,"HARVEY & KNOTT DRUM, INC.",OLD COUNTY RD,KIRKWOOD,NEW CASTLE,10003,DE,19708,39.5733,-75.7708,Final,09/08/83,30.77
DED980714141,0300124,"CHEM-SOLV, INC.",176A N DUPONT HIGHWAY,DOVER,KENT,10001,DE,19901,39.2216,-75.5764,Final,08/30/90,37.93
DED980830954,0300125,HALBY CHEMICAL CO.,600 TERMINAL AVE,NEW CASTLE,NEW CASTLE,10003,DE,19720,39.7186,-75.5372,Final,06/10/86,30.9
DED981035520,0300137,SEALAND LIMITED,ROUTE 896 + 15,MIDDLETOWN,NEW CASTLE,10003,DE,19709,39.5126,-75.71,Deleted from NPL,07/01/97,33.1
DEN000306645,0306645,MILLSBORO TCE,225 WEST DUPONT HIGHWAY,MILLSBORO,SUSSEX,10005,DE,19966,38.588,-75.298,Proposed for NPL,09/23/09,50
FL0001209840,0406539,"SOUTHERN SOLVENTS, INC.",4109 LINEBAUGH AVENUE,TAMPA,HILLSBOROUGH,12057,FL,33605,28.0405,-82.5102,Final,07/27/00,50
FL1570024124,0401205,TYNDALL AIR FORCE BASE,4756 CIVIL ENGINEERING,PANAMA CITY,BAY,12005,FL,32403,30.0875,-85.5866,Final,04/01/97,50
FL2170023244,0401208,WHITING FIELD NAVAL AIR STATION,NOT AVAILABLE,MILTON,SANTA ROSA,12113,FL,32570,30.7097,-87.0204,Final,05/31/94,50
FL5170022474,0404743,USN AIR STATION CECIL FIELD,103RD ST AND NORMANDY BLVD,JACKSONVILLE,DUVAL,12031,FL,32215,30.2386,-81.9027,Final,11/21/89,31.99
FL6170024412,0401214,JACKSONVILLE NAVAL AIR STATION,NAS BLDG 826,JACKSONVILLE,DUVAL,12031,FL,32212,30.2211,-81.6827,Final,11/21/89,32.08
FL7570024037,0404746,HOMESTEAD AIR FORCE BASE,FLORIDA TURNPIKE EAST,HOMESTEAD AIR FORCE BASE,MIAMI-DADE,12086,FL,33039,25.4894,-80.3969,Final,08/30/90,42.4
FL9170024567,0401221,PENSACOLA NAVAL AIR STATION,NAVAL AIR STATION BUILDING 3,PENSACOLA,ESCAMBIA,12033,FL,32508,30.3572,-87.283,Final,11/21/89,42.4
FLD000602334,0400460,HARRIS CORP. (PALM BAY PLANT),OFF PALM BAY BLVD,PALM BAY,BREVARD,12009,FL,32905,28.0302,-80.6013,Final,07/22/87,35.57
FLD000623041,0410582,FAIRFAX ST. WOOD TREATERS,2610 FAIRFAX STREET,JACKSONVILLE,DUVAL,12031,FL,32209,30.3534,-81.6863,Final,09/18/12,50
FLD000648055,0400471,SYDNEY MINE SLUDGE PONDS,HWY 60/.5 MI E OF DOVER RD,BRANDON,HILLSBOROUGH,12057,FL,33594,27.9291,-82.2091,Final,10/04/89,38.93
FLD000824896,0400485,REEVES SOUTHEASTERN GALVANIZING CORP.,9510 E BROADWAY #20,TAMPA,HILLSBOROUGH,12057,FL,33691,27.9725,-82.3419,Final,09/08/83,58.75
FLD000833368,0400492,DUBOSE OIL PRODUCTS CO.,HWY C97,CANTONMENT,ESCAMBIA,12033,FL,32533,30.618,-87.3769,Deleted from NPL,10/01/04,34.18
FLD004054284,0400512,PIPER AIRCRAFT CORP./VERO BEACH WATER & SEWER DEPARTMENT,PIPER DR & AVIATION BLVD,VERO BEACH,INDIAN RIVER,12061,FL,32960,27.6474,-80.4155,Final,02/21/90,31.13
FLD004064242,0400520,CHEVRON CHEMICAL CO. (ORTHO DIVISION),3100 ORANGE BLOSSOM TRAIL,ORLANDO,ORANGE,12095,FL,32804,28.5788,-81.4088,Final,05/31/94,50
FLD004065546,0400521,TOWER CHEMICAL CO.,MONTVERDE RD,CLERMONT,LAKE,12069,FL,34711,28.5513,-81.6847,Final,09/08/83,44.03
FLD004091807,0400536,PEAK OIL CO./BAY DRUM CO.,S.R. 574,TAMPA,HILLSBOROUGH,12057,FL,33619,27.9708,-82.3404,Final,06/10/86,58.15
FLD004092532,0400537,STAUFFER CHEMICAL CO (TAMPA),ORIENT RD & 10TH AV & TAMPA BYPASS CANAL,TAMPA,HILLSBOROUGH,12057,FL,33619,27.963,-82.3705,Final,12/23/96,59.81
FLD004119681,0400548,HOLLINGSWORTH SOLDERLESS TERMINAL,700 NW 57TH PLACE,FORT LAUDERDALE,BROWARD,12011,FL,33309,26.1983,-80.1522,Final,09/08/83,44.53
FLD004126520,0400554,STANDARD AUTO BUMPER CORP.,2500 WEST 3RD COURT,HIALEAH,MIAMI-DADE,12086,FL,33010,25.8444,-80.2897,Deleted from NPL,10/26/07,0
FLD004145140,0400561,AIRCO PLATING CO.,3636 NW 46TH STREET,MIAMI,MIAMI-DADE,12086,FL,33142,25.8152,-80.2559,Final,02/21/90,42.47
FLD004146346,0400563,WOODBURY CHEMICAL CO. (PRINCETON PLANT),13920 SW 248TH ST,PRINCETON,MIAMI-DADE,12086,FL,33032,25.5367,-80.4124,Deleted from NPL,11/27/95,39.43
FLD004574190,0400566,"B&B CHEMICAL CO., INC.",875 W 20TH ST,HIALEAH,MIAMI-DADE,12086,FL,33010,25.8395,-80.3001,Deleted from NPL,08/05/14,35.35
FLD008161994,0400572,"AMERICAN CREOSOTE WORKS, INC. (PENSACOLA PLANT)",701 S J ST,PENSACOLA,ESCAMBIA,12033,FL,32501,30.4047,-87.2366,Final,09/08/83,58.41
FLD008168346,0400573,ESCAMBIA WOOD - PENSACOLA,3910 N PALAFOX ST.,PENSACOLA,ESCAMBIA,12033,FL,32522,30.4553,-87.2317,Final,12/16/94,50
FLD010596013,0400578,STAUFFER CHEMICAL CO. (TARPON SPRINGS),ANCLOTE BOULEVARD,TARPON SPRINGS,PINELLAS,12103,FL,34689,28.1666,-82.7756,Final,05/31/94,50
FLD012978862,0405001,ALARIC AREA GW PLUME,NEAR N. 71ST STREET AND 14TH AVENUE,TAMPA,HILLSBOROUGH,12057,FL,33619,27.964,-82.3751,Final,12/01/00,41.91
FLD020536538,0400581,ANACONDA ALUMINUM CO./MILGO ELECTRONICS CORP.,3630 NW 76TH ST,MIAMI,MIAMI-DADE,12086,FL,33147,25.843,-80.2565,Deleted from NPL,07/09/98,31.03
FLD032544587,0400599,"PEPPER STEEL & ALLOYS, INC.",11100 NW S RIVER DR,MEDLEY,MIAMI-DADE,12086,FL,33178,25.8736,-80.3533,Final,09/21/84,31.92
FLD032728032,0410335,SANFORD DRY CLEANERS,121 SOUTH PALMETTO AVENUE,SANFORD,SEMINOLE,12117,FL,32771,28.8111,-81.2657,Final,09/29/10,50
FLD039049101,0400614,KERR-MCGEE CHEMICAL CORP - JACKSONVILLE,1611 TALLEYRAND AVENUE,JACKSONVILLE,DUVAL,12031,FL,32206,30.3442,-81.6265,Final,03/04/10,70.71
FLD041140344,0400622,PARRAMORE SURPLUS,US HWY 90 W,MOUNT PLEASANT,GADSDEN,12039,FL,32352,30.6606,-84.6937,Deleted from NPL,02/21/89,37.61
FLD041184383,0404399,"WILSON CONCEPTS OF FLORIDA, INC.",1408 SW 8TH STREET,POMPANO BEACH,BROWARD,12011,FL,33069,26.2186,-80.1427,Deleted from NPL,04/04/95,37.93
FLD041495441,0400623,ALPHA CHEMICAL CORP.,4620 N GALLOWAY RD,LAKELAND,POLK,12105,FL,33810,28.1008,-82.0097,Deleted from NPL,06/28/95,43.24
FLD042110841,0400627,LANDIA CHEMICAL COMPANY,1405 WEST OLIVE STREET,LAKELAND,POLK,12105,FL,33815,28.0394,-81.9791,Final,05/11/00,50
FLD043861392,0400637,SHERWOOD MEDICAL INDUSTRIES,2010 HWY 92,DELAND,VOLUSIA,12127,FL,32724,29.0608,-81.265,Final,09/08/83,39.83
FLD045459526,0400642,SOLITRON MICROWAVE,4100 COVE ROAD,PORT SALERNO,MARTIN,12085,FL,34997,27.1366,-80.1991,Final,07/28/98,50
FLD049985302,0400655,ZELLWOOD GROUND WATER CONTAMINATION,803 JONES AVE,ZELLWOOD,ORANGE,12095,FL,32757,28.7319,-81.6133,Final,09/08/83,51.91
FLD050432251,0400657,FLORIDA STEEL CORP.,SR 710,INDIANTOWN,MARTIN,12085,FL,33956,27.0411,-80.5061,Final,09/08/83,45.92
FLD052172954,0400668,BMI-TEXTRON,1121 SILVER BEACH RD,LAKE PARK,PALM BEACH,12099,FL,33403,26.7937,-80.0738,Deleted from NPL,11/18/02,35.34
FLD053502696,0400674,HELENA CHEMICAL CO. (TAMPA PLANT),2405 N 71TH ST,TAMPA,HILLSBOROUGH,12057,FL,33619,27.9639,-82.3748,Final,10/14/92,30.19
FLD055945653,0400683,"CITY INDUSTRIES, INC.",3920 FORSYTH RD,ORLANDO,ORANGE,12095,FL,32807,28.6013,-81.3,Final,10/04/89,32
FLD056116965,0400684,PIONEER SAND CO.,EAST OF SAUFLEY FIELD RD,WARRINGTON,ESCAMBIA,12033,FL,32506,30.4741,-87.3513,Deleted from NPL,02/08/93,51.97
FLD062794003,0400710,SCHUYLKILL METALS CORP.,402 S WOODROW WILSON DR,PLANT CITY,HILLSBOROUGH,12057,FL,33566,28.0108,-82.143,Deleted from NPL,08/22/01,0
FLD070864541,0400733,"TRI-CITY OIL CONSERVATIONIST, INC",8767 1/2 N 50TH ST,TAMPA,HILLSBOROUGH,12057,FL,33617,28.0318,-82.4015,Deleted from NPL,09/01/88,39.3
FLD071307680,0400736,GOLD COAST OIL CORP.,2835 SW 71 AVE,MIAMI,MIAMI-DADE,12086,FL,33155,25.7434,-80.3112,Deleted from NPL,10/09/96,57.8
FLD076027820,0400746,MIAMI DRUM SERVICES,7049 NW 70TH ST,MIAMI,MIAMI-DADE,12086,FL,33166,25.8372,-80.313,Final,09/08/83,53.56
FLD080174402,0400756,"CHEMFORM, INC.",1410 SW 8TH ST,POMPANO BEACH,BROWARD,12011,FL,33069,26.1867,-80.1428,Deleted from NPL,07/28/00,37.93
FLD083111005,0407492,FLASH CLEANERS,4131 NORTH FEDERAL HIGHWAY,Pompano Beach,BROWARD,12011,FL,33064,26.2825,-80.0967,Final,09/03/08,50
FLD084535442,0400769,MUNISPORT LANDFILL,152ND ST NE & BISCAYNE BLVD,NORTH MIAMI,MIAMI-DADE,12086,FL,33161,25.9083,-80.1541,Deleted from NPL,09/24/99,32.37
FLD088787585,0400779,MRI CORP (TAMPA),9220 STANNUM STREET,TAMPA,HILLSBOROUGH,12057,FL,33619,27.96,-82.3558,Final,12/23/96,37.62
FLD091471904,0400785,"TRANS CIRCUITS, INC.",210 NEWMAN ROAD,LAKE PARK,PALM BEACH,12099,FL,33403,26.7952,-80.0738,Final,02/04/00,50
FLD094590916,0400792,CALLAWAY & SON DRUM SERVICE,890 EAST LAKE ALFRED DRIVE,LAKE ALFRED,POLK,12105,FL,33850,28.098,-81.7147,Deleted from NPL,08/04/09,0
FLD098924038,0400804,"UNITED METALS, INC.",HIGHWAY 71 SOUTH,MARIANNA,JACKSON,12063,FL,32446,30.6858,-85.168,Final,04/30/03,33.73
FLD980221857,0400818,AGRICO CHEMICAL CO.,118 E FAIRFIELD DR @ I-110,PENSACOLA,ESCAMBIA,12033,FL,32505,30.4512,-87.2256,Final,10/04/89,44.98
FLD980494660,0400836,BEULAH LANDFILL,ROUTE 9 US HWY 90,PENSACOLA,ESCAMBIA,12033,FL,32506,30.513,-87.3451,Deleted from NPL,06/22/98,38.17
FLD980494959,0400853,TAYLOR ROAD LANDFILL,TAYLOR RD,SEFFNER,HILLSBOROUGH,12057,FL,33619,28.0097,-82.293,Final,09/08/83,51.37
FLD980556351,0400859,PICKETTVILLE ROAD LANDFILL,5150 PICKETTVILLE RD,JACKSONVILLE,DUVAL,12031,FL,32205,30.3686,-81.7388,Final,09/08/83,42.94
FLD980602288,0400897,DAVIE LANDFILL,SW 142ND AVE,DAVIE,BROWARD,12011,FL,33314,26.0696,-80.3426,Deleted from NPL,08/21/06,57.86
FLD980602346,0400898,VARSOL SPILL,MIAMI INT'L AIRPORT,MIAMI,MIAMI-DADE,12086,FL,33159,25.8047,-80.2772,Deleted from NPL,09/01/88,44.46
FLD980602643,0400900,NORTHWEST 58TH STREET LANDFILL,NW 58TH ST,HIALEAH,MIAMI-DADE,12086,FL,33012,25.8333,-80.3472,Deleted from NPL,10/11/96,49.43
FLD980602767,0400901,WHITEHOUSE OIL PITS,ONE HALF MILE N OF HWY 90,WHITEHOUSE,DUVAL,12031,FL,32220,30.3201,-81.8513,Final,09/08/83,52.58
